Ranking,UserID,PageValue,OutDegree,InDegree
1717,4230,1.731e-04,19,19
1718,5292,1.731e-04,13,28
1719,4109,1.731e-04,9,15
1720,6284,1.730e-04,26,16
1721,6438,1.730e-04,16,17
1722,3824,1.729e-04,10,15
1723,97,1.728e-04,23,1
1724,609,1.728e-04,17,5
1725,5438,1.728e-04,2,30
1726,6843,1.727e-04,0,15
1727,2991,1.726e-04,17,10
1728,1076,1.726e-04,23,4
1729,6134,1.726e-04,5,32
1730,2684,1.726e-04,19,10
1731,952,1.724e-04,34,9
1732,5141,1.724e-04,3,7
1733,5834,1.724e-04,4,19
1734,3328,1.724e-04,18,23
1735,1392,1.723e-04,35,8
1736,49,1.723e-04,29,0
1737,1374,1.723e-04,28,9
1738,6413,1.722e-04,0,51
1739,950,1.721e-04,33,4
1740,733,1.721e-04,46,4
1741,7055,1.721e-04,0,28
1742,7016,1.719e-04,1,40
1743,696,1.717e-04,24,1
1744,5561,1.716e-04,4,28
1745,3460,1.716e-04,9,9
1746,6696,1.714e-04,2,19
1747,593,1.713e-04,36,6
1748,3825,1.713e-04,4,39
1749,4912,1.713e-04,12,33
1750,1506,1.713e-04,7,6
1751,220,1.713e-04,2,27
1752,6167,1.712e-04,9,17
1753,1648,1.710e-04,31,9
1754,4724,1.710e-04,22,20
1755,6824,1.709e-04,1,18
1756,221,1.707e-04,39,3
1757,3084,1.706e-04,24,26
1758,3653,1.706e-04,24,15
1759,899,1.705e-04,33,3
1760,3123,1.705e-04,25,11
1761,1790,1.705e-04,25,11
1762,6397,1.704e-04,1,37
1763,7007,1.703e-04,0,46
1764,2585,1.703e-04,15,6
1765,483,1.702e-04,18,1
1766,6832,1.702e-04,0,14
1767,1366,1.702e-04,14,2
1768,3385,1.701e-04,7,5
1769,2661,1.701e-04,27,6
1770,3046,1.701e-04,21,20
1771,2759,1.701e-04,25,13
1772,4673,1.700e-04,12,37
1773,1397,1.700e-04,24,4
1774,4482,1.700e-04,13,19
1775,4427,1.699e-04,14,32
1776,710,1.699e-04,13,1
1777,6779,1.699e-04,0,37
1778,6659,1.698e-04,2,31
1779,797,1.697e-04,22,4
1780,62,1.697e-04,24,1
1781,3284,1.697e-04,8,34
1782,3308,1.696e-04,35,13
1783,790,1.696e-04,30,4
1784,1543,1.696e-04,16,5
1785,520,1.696e-04,17,1
1786,6186,1.694e-04,10,32
1787,4006,1.694e-04,20,20
1788,844,1.694e-04,36,10
1789,3981,1.693e-04,30,10
1790,2265,1.692e-04,17,9
1791,5839,1.692e-04,13,18
1792,2129,1.688e-04,26,18
1793,5934,1.687e-04,3,33
1794,6772,1.687e-04,0,23
1795,5148,1.687e-04,8,10
1796,3625,1.687e-04,18,21
1797,4418,1.685e-04,9,15
1798,5845,1.685e-04,7,36
1799,270,1.684e-04,24,4
1800,6262,1.684e-04,1,13
1801,6557,1.683e-04,1,32
1802,720,1.683e-04,27,1
1803,1877,1.683e-04,23,10
1804,2724,1.683e-04,23,22
1805,3096,1.683e-04,22,11
1806,6646,1.682e-04,1,38
1807,4712,1.681e-04,35,1
1808,2086,1.680e-04,29,10
1809,3005,1.680e-04,19,11
1810,6002,1.679e-04,3,16
1811,5929,1.679e-04,9,37
1812,4654,1.679e-04,14,18
1813,36,1.679e-04,18,0
1814,3411,1.679e-04,7,35
1815,2378,1.679e-04,26,13
1816,501,1.676e-04,23,5
1817,5808,1.675e-04,8,34
1818,2711,1.675e-04,22,12
1819,3352,1.674e-04,16,18
1820,3803,1.673e-04,28,19
1821,2001,1.672e-04,18,10
1822,3811,1.672e-04,6,7
1823,5660,1.672e-04,10,35
1824,5507,1.671e-04,6,16
1825,1684,1.671e-04,5,32
1826,6253,1.670e-04,0,17
1827,1949,1.669e-04,34,15
1828,2703,1.669e-04,15,6
1829,2967,1.669e-04,1,46
1830,3712,1.669e-04,23,24
1831,4731,1.669e-04,12,18
1832,3174,1.669e-04,14,16
1833,1110,1.669e-04,17,3
1834,3789,1.668e-04,13,18
1835,5807,1.668e-04,9,40
1836,1031,1.668e-04,33,14
1837,2142,1.667e-04,28,15
1838,3636,1.667e-04,9,10
1839,1149,1.667e-04,22,2
1840,6608,1.666e-04,2,39
1841,5849,1.666e-04,3,24
1842,4412,1.664e-04,11,17
1843,3121,1.663e-04,12,15
1844,3492,1.662e-04,5,8
1845,6306,1.661e-04,7,33
1846,5683,1.661e-04,8,38
1847,5307,1.660e-04,21,0
1848,213,1.659e-04,27,0
1849,4818,1.659e-04,14,32
1850,5470,1.658e-04,5,22
1851,2992,1.657e-04,17,8
1852,2145,1.657e-04,14,2
1853,82,1.656e-04,17,0
1854,6948,1.656e-04,1,26
1855,808,1.656e-04,20,0
1856,5374,1.655e-04,8,25
1857,4558,1.655e-04,10,25
1858,1733,1.654e-04,17,7
1859,6731,1.653e-04,0,41
1860,2757,1.653e-04,3,2
1861,4745,1.652e-04,5,12
1862,4018,1.652e-04,22,28
1863,1699,1.652e-04,38,9
1864,5597,1.651e-04,5,21
1865,3412,1.650e-04,25,15
1866,3361,1.649e-04,16,21
1867,6979,1.649e-04,0,21
1868,407,1.648e-04,14,0
1869,6013,1.648e-04,3,23
1870,5933,1.648e-04,5,13
1871,1990,1.648e-04,17,4
1872,3725,1.648e-04,19,17
1873,2748,1.647e-04,22,19
1874,1613,1.647e-04,18,5
1875,657,1.647e-04,24,0
1876,2681,1.647e-04,16,8
1877,3295,1.647e-04,12,12
1878,3322,1.647e-04,11,13
1879,264,1.647e-04,23,2
1880,3266,1.646e-04,7,16
1881,3555,1.646e-04,17,15
1882,2125,1.645e-04,21,15
1883,5266,1.645e-04,10,38
1884,6939,1.644e-04,1,36
1885,6686,1.644e-04,1,36
1886,1362,1.644e-04,19,6
1887,1273,1.643e-04,11,7
1888,2650,1.643e-04,21,7
1889,137,1.642e-04,38,0
1890,3193,1.642e-04,14,6
1891,2036,1.641e-04,17,9
1892,2005,1.640e-04,17,6
1893,3817,1.640e-04,8,6
1894,6368,1.639e-04,3,29
1895,7017,1.639e-04,0,35
1896,37,1.639e-04,35,0
1897,428,1.639e-04,39,2
1898,5208,1.637e-04,12,30
1899,1070,1.637e-04,0,10
1900,3428,1.636e-04,20,15
1901,4860,1.635e-04,9,31
1902,6409,1.635e-04,1,19
1903,4592,1.634e-04,4,15
1904,4101,1.634e-04,8,4
1905,4069,1.634e-04,9,5
1906,2313,1.633e-04,26,14
1907,3968,1.633e-04,16,14
1908,3740,1.632e-04,10,15
1909,5039,1.631e-04,10,24
1910,4455,1.631e-04,11,28
1911,1208,1.631e-04,29,4
1912,1905,1.629e-04,23,5
1913,2097,1.628e-04,19,10
1914,2409,1.628e-04,20,14
1915,6313,1.627e-04,2,44
1916,3320,1.627e-04,9,12
1917,6911,1.627e-04,0,28
1918,5938,1.627e-04,5,18
1919,3571,1.626e-04,9,8
1920,222,1.625e-04,44,3
1921,259,1.625e-04,37,1
1922,1609,1.624e-04,19,15
1923,4282,1.624e-04,7,14
1924,3434,1.623e-04,19,18
1925,3596,1.623e-04,9,14
1926,2394,1.622e-04,29,14
1927,3748,1.622e-04,21,26
1928,4193,1.621e-04,9,15
1929,1595,1.621e-04,27,10
1930,1643,1.621e-04,21,6
1931,1301,1.621e-04,28,6
1932,6024,1.620e-04,6,28
1933,5853,1.619e-04,5,12
1934,830,1.619e-04,13,24
1935,3979,1.618e-04,11,26
1936,421,1.618e-04,35,1
1937,6943,1.617e-04,0,20
1938,7003,1.616e-04,0,31
1939,2769,1.615e-04,27,11
1940,4640,1.615e-04,16,22
1941,3035,1.615e-04,16,14
1942,1983,1.615e-04,22,12
1943,2459,1.614e-04,31,10
1944,3687,1.614e-04,22,14
1945,5553,1.614e-04,1,10
1946,826,1.613e-04,38,4
1947,4214,1.613e-04,8,10
1948,173,1.613e-04,20,0
1949,6155,1.611e-04,7,35
1950,3103,1.610e-04,9,7
1951,6982,1.610e-04,0,39
1952,3111,1.610e-04,23,21
1953,4607,1.610e-04,3,16
1954,5084,1.609e-04,7,16
1955,3857,1.609e-04,12,14
1956,4513,1.607e-04,12,14
1957,2828,1.607e-04,23,21
1958,2527,1.606e-04,16,21
1959,6534,1.605e-04,5,31
1960,834,1.605e-04,10,14
1961,1495,1.605e-04,36,9
1962,3759,1.605e-04,12,25
1963,723,1.604e-04,22,3
1964,2607,1.604e-04,18,8
1965,3553,1.603e-04,12,13
1966,3931,1.603e-04,13,18
1967,3026,1.602e-04,16,12
1968,6644,1.601e-04,0,12
1969,2187,1.601e-04,15,2
1970,2722,1.601e-04,20,6
1971,3179,1.601e-04,14,15
1972,1285,1.600e-04,9,15
1973,5201,1.600e-04,13,24
1974,1440,1.599e-04,17,3
1975,2982,1.599e-04,12,8
1976,3372,1.599e-04,25,23
1977,3536,1.598e-04,18,16
1978,3455,1.598e-04,11,6
1979,13,1.598e-04,44,0
1980,2869,1.597e-04,9,5
1981,4406,1.597e-04,6,17
1982,112,1.596e-04,43,3
1983,6834,1.596e-04,1,41
1984,1063,1.596e-04,34,9
1985,434,1.596e-04,39,2
1986,2301,1.595e-04,29,11
1987,4000,1.595e-04,7,13
1988,4036,1.595e-04,16,22
1989,559,1.594e-04,11,3
1990,268,1.594e-04,21,1
1991,5829,1.592e-04,10,18
1992,5157,1.592e-04,5,10
1993,6903,1.592e-04,0,38
1994,442,1.591e-04,23,1
1995,2779,1.591e-04,12,7
1996,3069,1.588e-04,7,12
1997,6941,1.587e-04,0,23
1998,643,1.587e-04,23,3
1999,2725,1.586e-04,24,18
2000,595,1.586e-04,16,2
2001,908,1.585e-04,28,4
2002,2432,1.585e-04,35,11
2003,2323,1.585e-04,28,9
2004,6961,1.585e-04,0,30
2005,3339,1.584e-04,14,17
2006,400,1.583e-04,33,3
2007,4121,1.583e-04,9,18
2008,2395,1.582e-04,21,13
2009,713,1.581e-04,16,0
2010,6096,1.581e-04,32,14
2011,2400,1.580e-04,25,13
2012,6560,1.580e-04,2,32
2013,5957,1.579e-04,6,37
2014,1065,1.579e-04,9,24
2015,3001,1.579e-04,16,8
2016,1420,1.578e-04,30,7
2017,2885,1.578e-04,16,12
2018,432,1.577e-04,14,0
2019,4061,1.576e-04,11,20
2020,1805,1.576e-04,20,3
2021,628,1.575e-04,10,18
2022,1409,1.573e-04,38,8
2023,5239,1.573e-04,20,16
2024,3449,1.573e-04,13,21
2025,6290,1.572e-04,6,33
2026,6349,1.572e-04,1,21
2027,3893,1.571e-04,19,10
2028,6668,1.571e-04,0,28
2029,901,1.570e-04,28,7
2030,4711,1.570e-04,18,22
2031,6116,1.570e-04,2,20
2032,2023,1.569e-04,20,6
2033,2295,1.569e-04,12,8
2034,2945,1.569e-04,18,11
2035,6405,1.568e-04,0,30
2036,1049,1.568e-04,26,1
2037,5220,1.567e-04,7,29
2038,4223,1.567e-04,15,26
2039,6022,1.565e-04,3,26
2040,6498,1.564e-04,2,23
2041,190,1.564e-04,23,1
2042,6823,1.564e-04,1,23
2043,2910,1.564e-04,15,14
2044,1443,1.563e-04,14,5
2045,3115,1.563e-04,16,22
2046,4995,1.563e-04,6,17
2047,625,1.563e-04,35,2
2048,2932,1.562e-04,27,21
2049,5810,1.562e-04,6,18
2050,732,1.562e-04,25,6
2051,1343,1.562e-04,24,2
2052,4153,1.562e-04,13,25
2053,3053,1.561e-04,16,20
2054,1023,1.561e-04,15,1
2055,1248,1.561e-04,19,6
2056,2508,1.561e-04,21,2
2057,4422,1.561e-04,16,11
2058,5638,1.560e-04,8,26
2059,2708,1.560e-04,9,8
2060,4895,1.560e-04,8,16
2061,4683,1.560e-04,8,23
2062,4065,1.559e-04,10,20
2063,1992,1.559e-04,5,2
2064,4434,1.559e-04,14,24
2065,4572,1.559e-04,10,21
2066,5069,1.558e-04,6,12
2067,159,1.558e-04,39,2
2068,545,1.558e-04,17,1
2069,2829,1.558e-04,12,13
2070,3737,1.558e-04,12,9
2071,1372,1.558e-04,19,6
2072,6919,1.557e-04,2,39
2073,2461,1.557e-04,20,4
2074,5770,1.557e-04,6,22
2075,4704,1.556e-04,12,13
2076,2437,1.556e-04,28,14
2077,2248,1.556e-04,17,8
2078,1657,1.554e-04,19,7
2079,2369,1.554e-04,13,6
2080,1497,1.554e-04,22,4
2081,5946,1.554e-04,2,33
2082,4299,1.554e-04,7,18
2083,7045,1.553e-04,0,17
2084,2436,1.553e-04,10,6
2085,1856,1.553e-04,23,5
2086,5859,1.553e-04,11,27
2087,2720,1.553e-04,25,10
2088,2094,1.552e-04,19,8
2089,301,1.552e-04,20,2
2090,809,1.552e-04,31,0
2091,3195,1.552e-04,23,20
2092,4603,1.551e-04,6,19
2093,4331,1.551e-04,4,29
2094,5832,1.551e-04,1,37
2095,4226,1.550e-04,5,12
2096,5261,1.549e-04,7,18
2097,1712,1.549e-04,12,4
2098,6476,1.549e-04,3,20
2099,5552,1.548e-04,5,27
2100,160,1.548e-04,15,0
2101,2707,1.547e-04,13,11
2102,5967,1.547e-04,4,13
2103,3467,1.547e-04,20,22
2104,1042,1.547e-04,3,2
2105,2214,1.546e-04,24,16
2106,1000,1.546e-04,28,2
2107,3330,1.546e-04,20,15
2108,3938,1.545e-04,9,26
2109,2872,1.545e-04,26,11
2110,6466,1.545e-04,4,33
2111,1258,1.544e-04,22,1
2112,5524,1.542e-04,1,8
2113,846,1.541e-04,20,0
2114,3757,1.541e-04,21,17
2115,2647,1.540e-04,19,4
2116,4185,1.540e-04,3,35
2117,6379,1.539e-04,2,24
2118,2905,1.539e-04,8,6
2119,6269,1.539e-04,2,13
2120,111,1.538e-04,29,2
2121,6203,1.538e-04,5,30
2122,1922,1.537e-04,24,7
2123,1544,1.537e-04,21,3
2124,5624,1.537e-04,5,11
2125,2903,1.536e-04,20,10
2126,6827,1.536e-04,0,14
2127,1822,1.535e-04,28,16
2128,2914,1.534e-04,17,11
2129,5474,1.534e-04,4,18
2130,1999,1.534e-04,22,12
2131,6712,1.532e-04,1,24
2132,1903,1.531e-04,12,5
2133,6520,1.531e-04,2,31
2134,3643,1.531e-04,14,19
2135,242,1.530e-04,31,1
2136,6751,1.530e-04,0,42
2137,3110,1.530e-04,20,9
2138,4240,1.528e-04,18,28
2139,1370,1.528e-04,27,9
2140,2413,1.527e-04,7,5
2141,4250,1.527e-04,7,21
2142,2033,1.527e-04,18,13
2143,5009,1.527e-04,7,13
2144,2641,1.526e-04,27,10
2145,4973,1.526e-04,26,11
2146,2786,1.526e-04,25,14
2147,531,1.525e-04,24,1
2148,5795,1.525e-04,4,21
2149,620,1.524e-04,31,0
2150,3039,1.522e-04,9,4
2151,3406,1.522e-04,19,19
2152,5206,1.522e-04,5,17
2153,4920,1.522e-04,2,11
2154,4041,1.521e-04,8,20
2155,5049,1.521e-04,14,18
2156,1665,1.521e-04,19,3
2157,6343,1.520e-04,2,11
2158,3619,1.520e-04,9,11
2159,3720,1.519e-04,8,8
2160,5736,1.519e-04,6,27
2161,5410,1.519e-04,10,30
2162,3114,1.518e-04,19,24
2163,250,1.518e-04,23,0
2164,5895,1.518e-04,4,26
2165,522,1.518e-04,30,2
2166,731,1.517e-04,32,4
2167,3945,1.517e-04,5,7
2168,1887,1.517e-04,14,4
2169,6790,1.517e-04,0,40
2170,6972,1.515e-04,2,8
2171,2891,1.515e-04,22,20
2172,1520,1.515e-04,11,5
2173,6859,1.515e-04,0,25
2174,4947,1.513e-04,7,26
2175,3319,1.513e-04,12,14
2176,5805,1.512e-04,2,20
2177,6831,1.512e-04,1,20
2178,3846,1.512e-04,23,14
2179,445,1.512e-04,20,2
2180,3367,1.512e-04,18,13
2181,5605,1.511e-04,4,20
2182,6778,1.511e-04,0,42
2183,4816,1.511e-04,14,22
2184,5527,1.511e-04,11,26
2185,4093,1.509e-04,8,8
2186,6913,1.508e-04,0,31
2187,1606,1.508e-04,21,3
2188,20,1.507e-04,17,0
2189,2278,1.506e-04,7,5
2190,6382,1.506e-04,0,13
2191,1354,1.506e-04,28,7
2192,6266,1.506e-04,9,28
2193,5267,1.505e-04,11,22
2194,171,1.505e-04,20,3
2195,5986,1.505e-04,6,23
2196,4497,1.505e-04,5,13
2197,4884,1.504e-04,7,16
2198,1572,1.504e-04,11,5
2199,458,1.503e-04,32,1
2200,2668,1.503e-04,22,13
2201,3164,1.502e-04,6,11
2202,441,1.502e-04,14,14
2203,6190,1.502e-04,2,23
2204,5472,1.501e-04,6,17
2205,6880,1.501e-04,0,34
2206,3595,1.501e-04,13,13
2207,2666,1.500e-04,13,15
2208,4120,1.499e-04,12,21
2209,4790,1.498e-04,11,19
2210,85,1.498e-04,12,1
2211,727,1.498e-04,32,4
2212,883,1.498e-04,22,1
2213,1455,1.497e-04,30,13
2214,240,1.497e-04,31,0
2215,1147,1.497e-04,26,4
2216,6229,1.496e-04,2,18
2217,7036,1.496e-04,0,37
2218,5550,1.496e-04,15,26
2219,729,1.496e-04,16,2
2220,961,1.494e-04,30,6
2221,3647,1.494e-04,8,8
2222,6042,1.494e-04,8,28
2223,1570,1.493e-04,24,8
2224,2040,1.493e-04,19,13
2225,1263,1.492e-04,26,4
2226,2347,1.492e-04,19,6
2227,6900,1.491e-04,1,35
2228,3589,1.491e-04,10,15
2229,5843,1.491e-04,6,25
2230,5352,1.490e-04,11,24
2231,2163,1.490e-04,8,4
2232,3773,1.490e-04,14,18
2233,6137,1.490e-04,2,31
2234,47,1.490e-04,16,0
2235,6447,1.490e-04,17,19
2236,3537,1.490e-04,6,8
2237,3374,1.489e-04,6,11
2238,6804,1.489e-04,1,20
2239,5116,1.489e-04,1,10
2240,347,1.488e-04,36,0
2241,4243,1.487e-04,17,14
2242,6009,1.485e-04,26,9
2243,3432,1.485e-04,4,7
2244,4076,1.485e-04,10,3
2245,3969,1.485e-04,17,18
2246,2190,1.484e-04,27,9
2247,6970,1.484e-04,0,38
2248,4162,1.484e-04,17,20
2249,6030,1.484e-04,4,28
2250,6682,1.483e-04,0,22
2251,1870,1.483e-04,18,8
2252,6274,1.483e-04,13,0
2253,3913,1.483e-04,2,8
2254,146,1.482e-04,24,0
2255,1774,1.482e-04,13,20
2256,2445,1.481e-04,20,11
2257,1736,1.481e-04,16,3
2258,2206,1.481e-04,20,15
2259,19,1.480e-04,34,0
2260,6504,1.480e-04,1,37
2261,5538,1.479e-04,3,9
2262,17,1.479e-04,36,0
2263,1,1.478e-04,35,0
2264,1403,1.478e-04,24,4
2265,4584,1.478e-04,4,18
2266,7027,1.478e-04,0,27
2267,2213,1.478e-04,18,15
2268,2669,1.476e-04,21,7
2269,3000,1.476e-04,23,10
2270,6936,1.476e-04,1,11
2271,6182,1.475e-04,2,24
2272,5057,1.475e-04,9,24
2273,2848,1.474e-04,23,20
2274,2016,1.473e-04,13,5
2275,1108,1.473e-04,28,7
2276,4583,1.473e-04,5,7
2277,3435,1.472e-04,15,12
2278,6133,1.472e-04,3,15
2279,4850,1.472e-04,6,17
2280,936,1.471e-04,31,3
2281,7001,1.470e-04,0,13
2282,1670,1.470e-04,21,6
2283,4842,1.470e-04,16,22
2284,5881,1.470e-04,4,16
2285,3631,1.469e-04,16,19
2286,6801,1.469e-04,0,34
2287,1268,1.467e-04,27,1
2288,1662,1.467e-04,22,6
2289,4323,1.467e-04,11,4
2290,3133,1.467e-04,6,18
2291,2704,1.467e-04,10,4
2292,4150,1.467e-04,10,12
2293,327,1.466e-04,34,1
2294,4168,1.466e-04,8,14
2295,4229,1.466e-04,5,9
2296,26,1.466e-04,10,0
2297,6937,1.466e-04,0,32
2298,2492,1.465e-04,3,27
2299,1492,1.465e-04,27,3
2300,4019,1.465e-04,13,5
2301,3030,1.465e-04,14,7
2302,3277,1.464e-04,19,21
2303,4313,1.464e-04,6,17
2304,2307,1.464e-04,7,3
2305,338,1.464e-04,39,1
2306,4926,1.463e-04,3,9
2307,5679,1.463e-04,3,21
2308,5035,1.463e-04,9,12
2309,3175,1.462e-04,8,5
2310,6310,1.461e-04,5,18
2311,577,1.461e-04,40,1
2312,5606,1.460e-04,4,28
2313,4015,1.460e-04,12,15
2314,2860,1.460e-04,22,17
2315,4349,1.459e-04,5,19
2316,2873,1.459e-04,6,5
2317,5345,1.458e-04,11,24
2318,5285,1.458e-04,1,13
2319,4769,1.458e-04,13,15
2320,3994,1.458e-04,10,15
2321,1666,1.458e-04,17,18
2322,4424,1.457e-04,7,16
2323,466,1.457e-04,14,2
2324,4473,1.457e-04,3,4
2325,2189,1.457e-04,14,5
2326,3650,1.457e-04,4,12
2327,7002,1.456e-04,0,39
2328,6148,1.455e-04,4,25
2329,862,1.455e-04,22,3
2330,2783,1.454e-04,15,7
2331,5945,1.454e-04,4,31
2332,5557,1.454e-04,5,9
2333,4715,1.453e-04,3,16
2334,3390,1.453e-04,16,17
2335,6183,1.452e-04,5,20
2336,4363,1.451e-04,11,20
2337,5122,1.451e-04,12,20
2338,3496,1.451e-04,10,10
2339,6069,1.450e-04,29,8
2340,6895,1.450e-04,0,15
2341,1614,1.449e-04,11,2
2342,4273,1.449e-04,8,27
2343,5691,1.449e-04,3,7
2344,6812,1.448e-04,0,31
2345,6327,1.448e-04,2,11
2346,1636,1.448e-04,18,6
2347,4806,1.447e-04,6,22
2348,6973,1.447e-04,0,13
2349,487,1.446e-04,25,1
2350,5101,1.446e-04,1,2
2351,5777,1.445e-04,3,11
2352,5844,1.445e-04,2,21
2353,4295,1.444e-04,18,18
2354,6955,1.444e-04,0,19
2355,1776,1.444e-04,5,20
2356,1247,1.443e-04,26,9
2357,3203,1.443e-04,0,20
2358,1753,1.443e-04,27,8
2359,1631,1.442e-04,10,5
2360,6866,1.442e-04,0,27
2361,86,1.442e-04,32,0
2362,2473,1.441e-04,11,9
2363,4340,1.441e-04,10,18
2364,374,1.441e-04,31,0
2365,122,1.441e-04,15,1
2366,3917,1.440e-04,8,22
2367,811,1.440e-04,13,3
2368,3986,1.440e-04,2,21
2369,5024,1.440e-04,2,14
2370,3575,1.440e-04,29,6
2371,3666,1.439e-04,14,13
2372,5964,1.439e-04,24,1
2373,1225,1.438e-04,15,0
2374,3984,1.438e-04,7,8
2375,6867,1.438e-04,0,26
2376,6896,1.437e-04,0,12
2377,5801,1.437e-04,1,11
2378,4652,1.437e-04,8,11
2379,1201,1.436e-04,19,5
2380,2173,1.436e-04,29,11
2381,605,1.436e-04,21,3
2382,959,1.435e-04,26,4
2383,6844,1.435e-04,0,15
2384,4448,1.435e-04,15,20
2385,3927,1.435e-04,14,15
2386,5188,1.434e-04,10,31
2387,3614,1.434e-04,9,13
2388,5174,1.433e-04,11,5
2389,770,1.432e-04,29,5
2390,3015,1.431e-04,19,10
2391,6407,1.431e-04,1,23
2392,4220,1.430e-04,3,10
2393,3799,1.430e-04,16,16
2394,552,1.430e-04,31,4
2395,5226,1.429e-04,16,18
2396,1885,1.428e-04,15,5
2397,415,1.428e-04,18,0
2398,2029,1.427e-04,10,3
2399,1918,1.427e-04,6,3
2400,4156,1.425e-04,17,24
2401,822,1.425e-04,16,2
2402,5164,1.424e-04,26,7
2403,6601,1.424e-04,1,16
2404,3567,1.424e-04,13,11
2405,453,1.424e-04,35,2
2406,2373,1.423e-04,12,11
2407,6340,1.422e-04,3,24
2408,4402,1.422e-04,8,16
2409,1560,1.421e-04,17,4
2410,4436,1.419e-04,17,17
2411,388,1.419e-04,27,0
2412,2888,1.419e-04,12,23
2413,4684,1.418e-04,4,19
2414,2402,1.418e-04,15,12
2415,5291,1.418e-04,7,15
2416,6223,1.417e-04,2,17
2417,4347,1.417e-04,10,13
2418,2191,1.417e-04,17,9
2419,1766,1.416e-04,12,4
2420,3066,1.416e-04,11,8
2421,1178,1.416e-04,17,0
2422,174,1.415e-04,28,0
2423,6224,1.415e-04,2,24
2424,1617,1.414e-04,8,2
2425,3351,1.414e-04,29,5
2426,1014,1.413e-04,11,2
2427,7048,1.412e-04,0,15
2428,3051,1.411e-04,13,17
2429,41,1.411e-04,12,0
2430,6813,1.409e-04,2,20
2431,4821,1.409e-04,2,21
2432,1241,1.408e-04,16,1
2433,2233,1.408e-04,16,4
2434,673,1.406e-04,26,3
2435,3256,1.404e-04,19,10
2436,2012,1.404e-04,16,10
2437,6121,1.404e-04,3,17
2438,6053,1.404e-04,15,7
2439,5464,1.404e-04,10,22
2440,1320,1.404e-04,11,1
2441,5802,1.403e-04,6,26
2442,5675,1.403e-04,3,18
2443,5982,1.402e-04,1,11
2444,6387,1.402e-04,1,22
2445,4562,1.402e-04,22,4
2446,1074,1.401e-04,17,6
2447,6998,1.401e-04,0,26
2448,4852,1.400e-04,8,22
2449,3632,1.400e-04,15,14
2450,185,1.400e-04,21,0
2451,1102,1.399e-04,5,0
2452,6406,1.399e-04,3,30
2453,6556,1.399e-04,1,20
2454,3719,1.397e-04,8,5
2455,1156,1.397e-04,13,4
2456,6164,1.397e-04,0,17
2457,3254,1.396e-04,16,10
2458,2610,1.396e-04,8,7
2459,2146,1.396e-04,18,6
2460,339,1.396e-04,36,4
2461,1843,1.395e-04,9,6
2462,513,1.395e-04,24,2
2463,106,1.395e-04,20,0
2464,2664,1.394e-04,15,4
2465,2952,1.394e-04,15,4
2466,254,1.393e-04,20,0
2467,1788,1.393e-04,29,11
2468,5646,1.392e-04,4,30
2469,6324,1.392e-04,3,19
2470,2718,1.392e-04,20,14
2471,6126,1.392e-04,4,25
2472,6986,1.390e-04,0,14
2473,4930,1.390e-04,7,13
2474,877,1.390e-04,21,0
2475,4917,1.389e-04,9,11
2476,2039,1.389e-04,26,8
2477,3755,1.387e-04,2,12
2478,5223,1.386e-04,9,19
2479,3705,1.385e-04,5,15
2480,5328,1.385e-04,9,17
2481,5375,1.385e-04,6,16
2482,1994,1.385e-04,8,1
2483,5785,1.385e-04,5,23
2484,5231,1.385e-04,1,18
2485,2178,1.384e-04,7,6
2486,1028,1.382e-04,28,4
2487,5102,1.382e-04,7,20
2488,3109,1.382e-04,17,11
2489,1025,1.382e-04,19,0
2490,6312,1.382e-04,2,20
2491,4017,1.381e-04,17,16
2492,2739,1.380e-04,21,8
2493,3043,1.380e-04,1,14
2494,3922,1.380e-04,14,8
2495,6141,1.380e-04,2,26
2496,5877,1.380e-04,15,0
2497,4780,1.380e-04,6,9
2498,5059,1.379e-04,6,13
2499,3513,1.379e-04,15,14
2500,1979,1.379e-04,17,5
2501,496,1.378e-04,22,3
2502,5636,1.378e-04,3,24
2503,670,1.377e-04,23,2
2504,2446,1.377e-04,17,12
2505,7056,1.377e-04,0,18
2506,5732,1.377e-04,8,25
2507,5012,1.376e-04,4,24
2508,3915,1.376e-04,9,22
2509,5227,1.376e-04,5,22
2510,318,1.376e-04,9,1
2511,1846,1.376e-04,15,6
2512,6422,1.376e-04,3,27
2513,262,1.375e-04,36,1
2514,699,1.374e-04,30,9
2515,469,1.372e-04,21,1
2516,5473,1.371e-04,4,8
2517,4802,1.371e-04,9,22
2518,1882,1.371e-04,28,8
2519,337,1.370e-04,33,0
2520,5602,1.370e-04,5,23
2521,902,1.370e-04,16,0
2522,6201,1.369e-04,3,29
2523,6541,1.369e-04,1,30
2524,35,1.369e-04,17,0
2525,439,1.369e-04,30,2
2526,6698,1.369e-04,0,24
2527,5665,1.369e-04,3,30
2528,738,1.368e-04,20,4
2529,1968,1.368e-04,7,1
2530,968,1.367e-04,22,4
2531,563,1.367e-04,33,4
2532,2804,1.366e-04,22,10
2533,494,1.366e-04,15,2
2534,5953,1.366e-04,4,20
2535,5728,1.366e-04,3,11
2536,416,1.366e-04,26,4
2537,2506,1.366e-04,16,4
2538,4044,1.366e-04,15,15
2539,6445,1.365e-04,10,12
2540,6818,1.365e-04,0,22
2541,6441,1.365e-04,3,9
2542,1866,1.365e-04,1,2
2543,1187,1.365e-04,4,0
2544,5499,1.364e-04,4,16
2545,5798,1.364e-04,3,14
